Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDF40,null,Regular,0.03941584,Dairy,247.8092,OUT019,1985,Small,Tier 1,Grocery Store,498.0184
FDR55,null,Regular,0.131443921,Fruits and Vegetables,189.1872,OUT027,1985,Medium,Tier 3,Supermarket Type3,5294.4416
FDQ49,20.2,Regular,0.039469737,Breakfast,155.163,OUT017,2007,null,Tier 2,Supermarket Type1,782.315
FDM58,16.85,Regular,0.080015028,Snack Foods,111.8544,OUT018,2009,Medium,Tier 3,Supermarket Type2,1677.816
FDT09,null,Regular,0.012203915,Snack Foods,133.2284,OUT027,1985,Medium,Tier 3,Supermarket Type3,4350.3372
FDG22,17.6,Regular,0.041381156,Snack Foods,35.019,OUT046,1997,Small,Tier 1,Supermarket Type1,659.142
FDL52,null,Regular,0.04586701,Frozen Foods,37.9506,OUT027,1985,Medium,Tier 3,Supermarket Type3,910.8144
FDP28,13.65,Regular,0.080765853,Frozen Foods,262.8936,OUT049,1999,Medium,Tier 1,Supermarket Type1,4958.8784
FDJ44,12.3,Regular,0.17797002,Fruits and Vegetables,173.1396,OUT010,1998,null,Tier 3,Grocery Store,697.7584
FDL24,10.3,Regular,0.024875871,Baking Goods,173.0422,OUT013,1987,High,Tier 3,Supermarket Type1,2069.3064
FDQ25,null,Regular,0.028139761,Canned,173.7422,OUT027,1985,Medium,Tier 3,Supermarket Type3,3621.2862
FDX56,17.1,Regular,0.073997843,Fruits and Vegetables,207.0638,OUT013,1987,High,Tier 3,Supermarket Type1,4969.5312
FDZ01,8.975,Regular,0.009058845,Canned,103.399,OUT046,1997,Small,Tier 1,Supermarket Type1,2579.975
FDH53,20.5,Regular,0.032136417,Frozen Foods,83.9592,OUT010,1998,null,Tier 3,Grocery Store,165.1184
FDX49,4.615,Regular,0.101812521,Canned,232.23,OUT035,2004,Small,Tier 2,Supermarket Type1,5126.66
FDJ44,12.3,Regular,0.106327251,Fruits and Vegetables,172.8396,OUT046,1997,Small,Tier 1,Supermarket Type1,2616.594
FDE17,20.1,Regular,0.054540159,Frozen Foods,152.1366,OUT049,1999,Medium,Tier 1,Supermarket Type1,755.683
FDG34,11.5,Regular,0.037723476,Snack Foods,109.5254,OUT018,2009,Medium,Tier 3,Supermarket Type2,1953.4572
FDD56,15.2,Regular,0.104201019,Fruits and Vegetables,176.5054,OUT018,2009,Medium,Tier 3,Supermarket Type2,2976.7918
FDR52,12.65,Regular,0.076198809,Frozen Foods,191.3846,OUT045,2002,null,Tier 2,Supermarket Type1,2675.1844
FDT16,9.895,Regular,0.048761046,Frozen Foods,260.5278,OUT045,2002,null,Tier 2,Supermarket Type1,8851.1452
FDH20,16.1,Regular,0.024987903,Fruits and Vegetables,97.341,OUT049,1999,Medium,Tier 1,Supermarket Type1,1255.033
FDE33,19.35,Regular,0.049736267,Fruits and Vegetables,76.8644,OUT045,2002,null,Tier 2,Supermarket Type1,1571.288
FDW44,9.5,Regular,0.035121963,Fruits and Vegetables,168.6448,OUT013,1987,High,Tier 3,Supermarket Type1,1022.6688
FDQ19,7.35,Regular,0.014353174,Fruits and Vegetables,242.6512,OUT013,1987,High,Tier 3,Supermarket Type1,969.4048
FDY47,null,Regular,0.054220618,Breads,129.131,OUT027,1985,Medium,Tier 3,Supermarket Type3,4933.578
FDE17,20.1,Regular,0.054410179,Frozen Foods,151.3366,OUT013,1987,High,Tier 3,Supermarket Type1,2720.4588
FDB49,8.3,Regular,0.030212499,Baking Goods,98.0384,OUT045,2002,null,Tier 2,Supermarket Type1,2857.6136
FDR20,20,Regular,0.028167478,Fruits and Vegetables,45.5744,OUT049,1999,Medium,Tier 1,Supermarket Type1,452.744
FDY11,6.71,Regular,0.029560451,Baking Goods,65.8142,OUT046,1997,Small,Tier 1,Supermarket Type1,856.8846
FDB58,10.5,Regular,0.022590318,Snack Foods,140.6154,OUT010,1998,null,Tier 3,Grocery Store,283.6308
FDE05,10.895,Regular,0.05432142,Frozen Foods,146.2102,OUT010,1998,null,Tier 3,Grocery Store,437.4306
FDY49,17.2,Regular,0.012036432,Canned,165.7184,OUT045,2002,null,Tier 2,Supermarket Type1,1816.3024
FDV60,20.2,Regular,0.117543713,Baking Goods,197.311,OUT049,1999,Medium,Tier 1,Supermarket Type1,3338.987
FDC57,null,Regular,0.095587976,Fruits and Vegetables,193.982,OUT019,1985,Small,Tier 1,Grocery Store,579.246
DRC01,5.92,Regular,0.019308607,Soft Drinks,49.0692,OUT017,2007,null,Tier 2,Supermarket Type1,1478.076
FDI12,9.395,Regular,0.100602552,Baking Goods,88.3856,OUT045,2002,null,Tier 2,Supermarket Type1,703.0848
FDQ27,null,Regular,0.077480627,Meat,101.399,OUT019,1985,Small,Tier 1,Grocery Store,206.398
FDC08,19,Regular,0.103363904,Fruits and Vegetables,226.172,OUT013,1987,High,Tier 3,Supermarket Type1,3169.208
FDS24,20.85,Regular,0.062212713,Baking Goods,88.1514,OUT035,2004,Small,Tier 2,Supermarket Type1,1151.1682
FDM01,7.895,Regular,0.094567181,Breakfast,104.5332,OUT046,1997,Small,Tier 1,Supermarket Type1,1845.5976
FDS11,7.05,Regular,0.055644887,Breads,224.9088,OUT049,1999,Medium,Tier 1,Supermarket Type1,2684.5056
FDV10,7.645,Regular,0.067083367,Snack Foods,44.0112,OUT017,2007,null,Tier 2,Supermarket Type1,596.5568
FDQ26,13.5,Regular,0.068148886,Dairy,58.6562,OUT018,2009,Medium,Tier 3,Supermarket Type2,711.0744
FDT24,12.35,Regular,0.186616421,Baking Goods,78.6328,OUT018,2009,Medium,Tier 3,Supermarket Type2,1004.0264
FDK26,5.46,Regular,0.032359413,Canned,187.424,OUT017,2007,null,Tier 2,Supermarket Type1,3169.208
FDF26,6.825,Regular,0.046729336,Canned,153.4998,OUT045,2002,null,Tier 2,Supermarket Type1,2153.1972
FDB02,9.695,Regular,0.029223424,Canned,175.437,OUT045,2002,null,Tier 2,Supermarket Type1,2999.429
FDE04,19.75,Regular,0.018051091,Frozen Foods,179.866,OUT049,1999,Medium,Tier 1,Supermarket Type1,2696.49
FDW38,5.325,Regular,0.23212188,Dairy,55.5298,OUT010,1998,null,Tier 3,Grocery Store,53.9298
FDG46,null,Regular,0.057620562,Snack Foods,115.4518,OUT019,1985,Small,Tier 1,Grocery Store,113.8518
FDU01,null,Regular,0.021002171,Canned,185.1924,OUT019,1985,Small,Tier 1,Grocery Store,555.2772
FDY11,6.71,Regular,0.029727657,Baking Goods,66.6142,OUT017,2007,null,Tier 2,Supermarket Type1,1120.5414
FDI21,5.59,Regular,0.056833394,Snack Foods,61.9168,OUT018,2009,Medium,Tier 3,Supermarket Type2,1214.4192
FDI41,18.5,Regular,0.062256921,Frozen Foods,148.0418,OUT046,1997,Small,Tier 1,Supermarket Type1,2059.9852
FDE10,null,Regular,0.089512542,Snack Foods,133.1626,OUT027,1985,Medium,Tier 3,Supermarket Type3,3672.5528
FDQ28,14,Regular,0.060427062,Frozen Foods,153.5656,OUT046,1997,Small,Tier 1,Supermarket Type1,3089.312
FDJ27,17.7,Regular,0.122565413,Meat,103.8674,OUT017,2007,null,Tier 2,Supermarket Type1,1528.011
FDC21,14.6,Regular,0.043201813,Fruits and Vegetables,110.1254,OUT017,2007,null,Tier 2,Supermarket Type1,1844.9318
FDL28,10,Regular,0.063162608,Frozen Foods,228.6668,OUT035,2004,Small,Tier 2,Supermarket Type1,3455.502
FDL39,16.1,Regular,0.063429818,Dairy,179.4318,OUT049,1999,Medium,Tier 1,Supermarket Type1,2345.6134
FDV37,13,Regular,0.139785104,Canned,196.2426,OUT010,1998,null,Tier 3,Grocery Store,197.7426
FDA28,16.1,Regular,0.04807227,Frozen Foods,126.5362,OUT017,2007,null,Tier 2,Supermarket Type1,1761.7068
FDR15,9.3,Regular,0.033431669,Meat,153.1314,OUT035,2004,Small,Tier 2,Supermarket Type1,4653.942
FDQ40,11.1,Regular,0.03623131,Frozen Foods,175.0712,OUT017,2007,null,Tier 2,Supermarket Type1,3339.6528
FDH14,17.1,Regular,0.046808553,Canned,141.4838,OUT046,1997,Small,Tier 1,Supermarket Type1,1404.838
FDO45,13.15,Regular,0.03810738,Snack Foods,86.3856,OUT018,2009,Medium,Tier 3,Supermarket Type2,615.1992
FDK60,16.5,Regular,0.093846532,Baking Goods,95.7068,OUT035,2004,Small,Tier 2,Supermarket Type1,1069.2748
FDS34,19.35,Regular,0.076878416,Snack Foods,113.9518,OUT049,1999,Medium,Tier 1,Supermarket Type1,1138.518
FDU20,19.35,Regular,0.021501067,Fruits and Vegetables,122.2098,OUT045,2002,null,Tier 2,Supermarket Type1,2771.7254
FDP44,16.5,Regular,0.07964724,Fruits and Vegetables,101.4332,OUT013,1987,High,Tier 3,Supermarket Type1,1948.1308
FDT56,16,Regular,0.115570552,Fruits and Vegetables,57.5246,OUT035,2004,Small,Tier 2,Supermarket Type1,173.7738
FDE04,19.75,Regular,0.018008071,Frozen Foods,180.466,OUT013,1987,High,Tier 3,Supermarket Type1,3415.554
FDX49,4.615,Regular,0.102407778,Canned,234.33,OUT017,2007,null,Tier 2,Supermarket Type1,3961.51
FDJ34,11.8,Regular,0.093801337,Snack Foods,126.0704,OUT049,1999,Medium,Tier 1,Supermarket Type1,1251.704
FDI07,12.35,Regular,0.033760862,Meat,196.9426,OUT046,1997,Small,Tier 1,Supermarket Type1,5141.3076
FDH14,17.1,Regular,0.046881328,Canned,141.3838,OUT049,1999,Medium,Tier 1,Supermarket Type1,1685.8056
FDF26,6.825,Regular,0.078057026,Canned,154.5998,OUT010,1998,null,Tier 3,Grocery Store,153.7998
FDU24,6.78,Regular,0.140955857,Baking Goods,92.212,OUT017,2007,null,Tier 2,Supermarket Type1,4101.328
FDX11,16,Regular,0.107186944,Baking Goods,181.9634,OUT018,2009,Medium,Tier 3,Supermarket Type2,3453.5046
FDS44,12.65,Regular,0.15604396,Fruits and Vegetables,239.6538,OUT046,1997,Small,Tier 1,Supermarket Type1,3845.6608
FDC52,11.15,Regular,0.00827301,Dairy,150.4708,OUT013,1987,High,Tier 3,Supermarket Type1,1956.1204
FDZ47,20.7,Regular,0,Baking Goods,98.7042,OUT017,2007,null,Tier 2,Supermarket Type1,1884.8798
FDN23,6.575,Regular,0.075625152,Breads,145.7444,OUT049,1999,Medium,Tier 1,Supermarket Type1,3193.1768
FDA02,null,Regular,0.029578726,Dairy,143.5786,OUT027,1985,Medium,Tier 3,Supermarket Type3,3756.4436
FDF56,16.7,Regular,0.120137953,Fruits and Vegetables,181.2976,OUT017,2007,null,Tier 2,Supermarket Type1,3078.6592
FDU15,13.65,Regular,0.044526443,Meat,37.9532,OUT010,1998,null,Tier 3,Grocery Store,71.9064
FDB41,19,Regular,0.162882227,Frozen Foods,46.8718,OUT010,1998,null,Tier 3,Grocery Store,189.0872
FDZ35,9.6,Regular,0.022404493,Breads,102.499,OUT017,2007,null,Tier 2,Supermarket Type1,2579.975
FDE51,5.925,Regular,0.09644909,Dairy,43.8086,OUT035,2004,Small,Tier 2,Supermarket Type1,312.2602
FDS28,8.18,Regular,0.082867689,Frozen Foods,58.5588,OUT017,2007,null,Tier 2,Supermarket Type1,171.7764
FDY33,14.5,Regular,0.097201128,Snack Foods,159.4262,OUT046,1997,Small,Tier 1,Supermarket Type1,2705.1454
FDG56,13.3,Regular,0.0713931,Fruits and Vegetables,61.0536,OUT013,1987,High,Tier 3,Supermarket Type1,1592.5936
FDU01,null,Regular,0.011937183,Canned,184.7924,OUT027,1985,Medium,Tier 3,Supermarket Type3,4442.2176
FDK03,12.6,Regular,0.073920438,Dairy,255.6356,OUT046,1997,Small,Tier 1,Supermarket Type1,2797.6916
FDY35,null,Regular,0.015950066,Breads,47.7402,OUT027,1985,Medium,Tier 3,Supermarket Type3,1975.4286
FDS28,null,Regular,0.082002559,Frozen Foods,59.2588,OUT027,1985,Medium,Tier 3,Supermarket Type3,1374.2112
FDF29,15.1,Regular,0.019965179,Frozen Foods,130.531,OUT049,1999,Medium,Tier 1,Supermarket Type1,908.817
FDA47,null,Regular,0.116108797,Baking Goods,164.121,OUT027,1985,Medium,Tier 3,Supermarket Type3,6035.477
FDA27,20.35,Regular,0.031102571,Dairy,257.2672,OUT017,2007,null,Tier 2,Supermarket Type1,2045.3376
FDT09,15.15,Regular,0.012260981,Snack Foods,131.7284,OUT035,2004,Small,Tier 2,Supermarket Type1,1186.4556
FDV37,13,Regular,0.083643716,Canned,196.0426,OUT049,1999,Medium,Tier 1,Supermarket Type1,2570.6538
FDX07,19.2,Regular,0.022965292,Fruits and Vegetables,181.695,OUT045,2002,null,Tier 2,Supermarket Type1,2563.33
FDF44,7.17,Regular,0.059716729,Fruits and Vegetables,130.9968,OUT035,2004,Small,Tier 2,Supermarket Type1,2348.9424
FDS24,20.85,Regular,0.062224479,Baking Goods,88.1514,OUT046,1997,Small,Tier 1,Supermarket Type1,1682.4766
FDO03,10.395,Regular,0.036957777,Meat,230.5352,OUT045,2002,null,Tier 2,Supermarket Type1,4580.704
FDJ55,12.8,Regular,0.023530953,Meat,223.5404,OUT046,1997,Small,Tier 1,Supermarket Type1,1800.3232
FDM36,11.65,Regular,0.058681957,Baking Goods,170.4422,OUT013,1987,High,Tier 3,Supermarket Type1,517.3266
FDK58,11.35,Regular,0,Snack Foods,103.0016,OUT035,2004,Small,Tier 2,Supermarket Type1,2125.2336
FDD26,8.71,Regular,0.120773451,Canned,186.5924,OUT010,1998,null,Tier 3,Grocery Store,555.2772
FDW57,8.31,Regular,0.115911972,Snack Foods,177.3028,OUT045,2002,null,Tier 2,Supermarket Type1,1948.1308
FDT32,19,Regular,0.10985775,Fruits and Vegetables,188.8214,OUT010,1998,null,Tier 3,Grocery Store,188.4214
FDO39,6.985,Regular,0.137580452,Meat,182.8608,OUT049,1999,Medium,Tier 1,Supermarket Type1,4042.7376
DRB13,6.115,Regular,0.01179078,Soft Drinks,189.053,OUT010,1998,null,Tier 3,Grocery Store,948.765
FDX51,9.5,Regular,0.036921781,Meat,194.2452,OUT010,1998,null,Tier 3,Grocery Store,782.9808
FDC05,13.1,Regular,0.099186992,Frozen Foods,198.7768,OUT018,2009,Medium,Tier 3,Supermarket Type2,3153.2288
FDV22,14.85,Regular,0.016635488,Snack Foods,157.563,OUT010,1998,null,Tier 3,Grocery Store,312.926
FDP31,21.1,Regular,0.162418495,Fruits and Vegetables,64.9168,OUT017,2007,null,Tier 2,Supermarket Type1,639.168
FDQ26,13.5,Regular,0.068010049,Dairy,57.2562,OUT045,2002,null,Tier 2,Supermarket Type1,770.3306
FDQ07,15.1,Regular,0.087406863,Fruits and Vegetables,221.8456,OUT046,1997,Small,Tier 1,Supermarket Type1,663.1368
FDB49,8.3,Regular,0.030198228,Baking Goods,98.2384,OUT049,1999,Medium,Tier 1,Supermarket Type1,2167.8448
FDY44,14.15,Regular,0.024442501,Fruits and Vegetables,196.411,OUT049,1999,Medium,Tier 1,Supermarket Type1,2749.754
FDV44,8.365,Regular,0.039844429,Fruits and Vegetables,190.1188,OUT046,1997,Small,Tier 1,Supermarket Type1,1904.188
FDI48,11.85,Regular,0.055805027,Baking Goods,53.0666,OUT049,1999,Medium,Tier 1,Supermarket Type1,512.666
FDT32,19,Regular,0.065735977,Fruits and Vegetables,189.6214,OUT049,1999,Medium,Tier 1,Supermarket Type1,2826.321
FDS21,19.85,Regular,0.020908608,Snack Foods,63.5194,OUT049,1999,Medium,Tier 1,Supermarket Type1,557.2746
FDQ08,15.7,Regular,0.01903743,Fruits and Vegetables,60.5536,OUT017,2007,null,Tier 2,Supermarket Type1,490.0288
FDB58,10.5,Regular,0.013493914,Snack Foods,143.7154,OUT035,2004,Small,Tier 2,Supermarket Type1,3119.9388
FDJ38,8.6,Regular,0.040205535,Canned,188.753,OUT046,1997,Small,Tier 1,Supermarket Type1,7590.12
FDU21,null,Regular,0.076348933,Snack Foods,32.8558,OUT027,1985,Medium,Tier 3,Supermarket Type3,713.0718
FDR27,15.1,Regular,0.096249842,Meat,134.4942,OUT049,1999,Medium,Tier 1,Supermarket Type1,2119.9072
FDW39,6.69,Regular,0,Meat,176.937,OUT017,2007,null,Tier 2,Supermarket Type1,4234.488
FDZ13,7.84,Regular,0.154363209,Canned,50.835,OUT017,2007,null,Tier 2,Supermarket Type1,599.22
FDS16,15.15,Regular,0.066551268,Frozen Foods,144.676,OUT017,2007,null,Tier 2,Supermarket Type1,3954.852
FDD56,15.2,Regular,0.173703549,Fruits and Vegetables,175.8054,OUT010,1998,null,Tier 3,Grocery Store,1050.6324
FDM25,10.695,Regular,0.060654268,Breakfast,174.7712,OUT035,2004,Small,Tier 2,Supermarket Type1,3339.6528
FDD44,8.05,Regular,0.07884393,Fruits and Vegetables,257.0646,OUT017,2007,null,Tier 2,Supermarket Type1,8760.5964
FDD41,6.765,Regular,0.087260103,Frozen Foods,105.0306,OUT046,1997,Small,Tier 1,Supermarket Type1,2090.612
FDU46,10.3,Regular,0.0111263,Snack Foods,87.254,OUT046,1997,Small,Tier 1,Supermarket Type1,1211.756
FDO45,13.15,Regular,0.038167453,Snack Foods,89.4856,OUT017,2007,null,Tier 2,Supermarket Type1,1230.3984
FDG41,8.84,Regular,0.076547632,Frozen Foods,109.5228,OUT035,2004,Small,Tier 2,Supermarket Type1,1657.842
DRC13,8.26,Regular,0,Soft Drinks,122.573,OUT045,2002,null,Tier 2,Supermarket Type1,739.038
FDX03,null,Regular,0.060800116,Meat,44.4744,OUT027,1985,Medium,Tier 3,Supermarket Type3,769.6648
FDS28,8.18,Regular,0.082737261,Frozen Foods,57.3588,OUT018,2009,Medium,Tier 3,Supermarket Type2,343.5528
FDD10,20.6,Regular,0.045982389,Snack Foods,177.0344,OUT013,1987,High,Tier 3,Supermarket Type1,535.3032
FDJ26,15.3,Regular,0.084749164,Canned,215.5218,OUT035,2004,Small,Tier 2,Supermarket Type1,4060.7142
FDZ31,15.35,Regular,0.113195815,Fruits and Vegetables,190.8504,OUT035,2004,Small,Tier 2,Supermarket Type1,3643.2576
FDU21,null,Regular,0.134327613,Snack Foods,35.0558,OUT019,1985,Small,Tier 1,Grocery Store,33.9558
FDC57,20.1,Regular,0.054584207,Fruits and Vegetables,193.382,OUT035,2004,Small,Tier 2,Supermarket Type1,4247.804
FDU46,10.3,Regular,0.018623146,Snack Foods,87.854,OUT010,1998,null,Tier 3,Grocery Store,259.662
FDT55,13.6,Regular,0.043655155,Fruits and Vegetables,156.7946,OUT046,1997,Small,Tier 1,Supermarket Type1,3629.2758
DRY23,null,Regular,0.108568067,Soft Drinks,42.9112,OUT027,1985,Medium,Tier 3,Supermarket Type3,809.6128
FDS04,10.195,Regular,0.146960375,Frozen Foods,142.2838,OUT045,2002,null,Tier 2,Supermarket Type1,1685.8056
FDZ03,13.65,Regular,0.13187274,Dairy,188.024,OUT010,1998,null,Tier 3,Grocery Store,745.696
FDU20,19.35,Regular,0.021578923,Fruits and Vegetables,120.5098,OUT017,2007,null,Tier 2,Supermarket Type1,1807.647
FDK26,5.46,Regular,0.032242661,Canned,187.624,OUT045,2002,null,Tier 2,Supermarket Type1,3542.056
FDX46,12.3,Regular,0.058234621,Snack Foods,58.7562,OUT045,2002,null,Tier 2,Supermarket Type1,592.562
FDM16,8.155,Regular,0.033692089,Frozen Foods,76.2354,OUT018,2009,Medium,Tier 3,Supermarket Type2,1279.0018
FDJ55,null,Regular,0.023417004,Meat,223.8404,OUT027,1985,Medium,Tier 3,Supermarket Type3,7201.2928
FDA04,11.3,Regular,0.066717378,Frozen Foods,260.8962,OUT035,2004,Small,Tier 2,Supermarket Type1,4920.9278
FDC16,11.5,Regular,0.020653603,Dairy,84.954,OUT018,2009,Medium,Tier 3,Supermarket Type2,865.54
FDW26,11.8,Regular,0.106968096,Dairy,221.6772,OUT013,1987,High,Tier 3,Supermarket Type1,3113.2808
FDP45,15.7,Regular,0.030686952,Snack Foods,253.4724,OUT045,2002,null,Tier 2,Supermarket Type1,1510.0344
FDD38,16.75,Regular,0.008191729,Canned,103.5674,OUT046,1997,Small,Tier 1,Supermarket Type1,1629.8784
FDM60,10.8,Regular,0.048218142,Baking Goods,42.2138,OUT049,1999,Medium,Tier 1,Supermarket Type1,690.4346
FDW26,11.8,Regular,0.107036943,Dairy,220.3772,OUT035,2004,Small,Tier 2,Supermarket Type1,4447.544
FDT33,7.81,Regular,0.034043503,Snack Foods,168.7158,OUT049,1999,Medium,Tier 1,Supermarket Type1,2673.8528
FDQ40,11.1,Regular,0.036027524,Frozen Foods,177.2712,OUT046,1997,Small,Tier 1,Supermarket Type1,3339.6528
FDU31,10.5,Regular,0.02498633,Fruits and Vegetables,216.7508,OUT035,2004,Small,Tier 2,Supermarket Type1,3038.7112
FDY47,8.6,Regular,0.05443912,Breads,128.831,OUT013,1987,High,Tier 3,Supermarket Type1,1038.648
FDW43,20.1,Regular,0.022406575,Fruits and Vegetables,225.9036,OUT013,1987,High,Tier 3,Supermarket Type1,3643.2576
FDV57,15.25,Regular,0.065896556,Snack Foods,179.266,OUT046,1997,Small,Tier 1,Supermarket Type1,1438.128
FDT07,5.82,Regular,0.077756427,Fruits and Vegetables,254.533,OUT017,2007,null,Tier 2,Supermarket Type1,1281.665
FDB36,5.465,Regular,0,Baking Goods,129.1626,OUT046,1997,Small,Tier 1,Supermarket Type1,3672.5528
FDP45,15.7,Regular,0.030624844,Snack Foods,252.2724,OUT046,1997,Small,Tier 1,Supermarket Type1,1258.362
FDW09,null,Regular,0.025795293,Snack Foods,80.2302,OUT027,1985,Medium,Tier 3,Supermarket Type3,2139.2154
FDE23,17.6,Regular,0.053170949,Starchy Foods,45.606,OUT035,2004,Small,Tier 2,Supermarket Type1,1724.422
FDV16,7.75,Regular,0.082915017,Frozen Foods,34.9558,OUT035,2004,Small,Tier 2,Supermarket Type1,645.1602
FDW60,5.44,Regular,0.017047751,Baking Goods,174.637,OUT013,1987,High,Tier 3,Supermarket Type1,2999.429
FDY04,17.7,Regular,0.042562588,Frozen Foods,165.021,OUT045,2002,null,Tier 2,Supermarket Type1,3425.541
FDN34,15.6,Regular,0.045835395,Snack Foods,168.2132,OUT049,1999,Medium,Tier 1,Supermarket Type1,2367.5848
FDS45,5.175,Regular,0.029616108,Snack Foods,107.7622,OUT018,2009,Medium,Tier 3,Supermarket Type2,2011.3818
FDY47,8.6,Regular,0.091195818,Breads,130.231,OUT010,1998,null,Tier 3,Grocery Store,129.831
FDF57,null,Regular,0.058542509,Fruits and Vegetables,168.6448,OUT027,1985,Medium,Tier 3,Supermarket Type3,3408.896
FDC09,15.5,Regular,0.026280116,Fruits and Vegetables,102.3332,OUT013,1987,High,Tier 3,Supermarket Type1,922.7988
FDY44,14.15,Regular,0.024404558,Fruits and Vegetables,198.311,OUT046,1997,Small,Tier 1,Supermarket Type1,2553.343
FDG10,6.63,Regular,0.010961483,Snack Foods,58.2588,OUT045,2002,null,Tier 2,Supermarket Type1,343.5528
FDF38,11.8,Regular,0.026358005,Canned,39.6138,OUT046,1997,Small,Tier 1,Supermarket Type1,365.5242
FDZ26,11.6,Regular,0.144832027,Dairy,239.8222,OUT017,2007,null,Tier 2,Supermarket Type1,4063.3774
FDH17,null,Regular,0.029157849,Frozen Foods,97.0726,OUT019,1985,Small,Tier 1,Grocery Store,293.6178
FDU44,12.15,Regular,0.058756205,Fruits and Vegetables,161.0552,OUT017,2007,null,Tier 2,Supermarket Type1,3411.5592
FDY57,20.2,Regular,0.121500143,Snack Foods,95.0752,OUT045,2002,null,Tier 2,Supermarket Type1,2588.6304
FDH50,null,Regular,0.160653682,Canned,185.2266,OUT027,1985,Medium,Tier 3,Supermarket Type3,5901.6512
DRY23,9.395,Regular,0.109096371,Soft Drinks,44.6112,OUT046,1997,Small,Tier 1,Supermarket Type1,511.3344
FDT27,11.395,Regular,0.069574013,Meat,232.8616,OUT035,2004,Small,Tier 2,Supermarket Type1,2812.3392
FDB38,19.5,Regular,0.027458099,Canned,158.792,OUT018,2009,Medium,Tier 3,Supermarket Type2,2556.672
FDY16,18.35,Regular,0.092226754,Frozen Foods,184.4266,OUT046,1997,Small,Tier 1,Supermarket Type1,3504.1054
FDG33,5.365,Regular,0.234733477,Seafood,173.4764,OUT010,1998,null,Tier 3,Grocery Store,171.7764
FDN04,11.8,Regular,0.014144442,Frozen Foods,180.4344,OUT018,2009,Medium,Tier 3,Supermarket Type2,535.3032
FDR56,15.5,Regular,0.100922503,Fruits and Vegetables,199.0768,OUT049,1999,Medium,Tier 1,Supermarket Type1,2759.0752
FDY24,4.88,Regular,0.133382115,Baking Goods,55.0298,OUT013,1987,High,Tier 3,Supermarket Type1,647.1576
FDZ37,8.1,Regular,0,Canned,88.5198,OUT013,1987,High,Tier 3,Supermarket Type1,261.6594
FDY60,null,Regular,0.02624324,Baking Goods,143.8128,OUT027,1985,Medium,Tier 3,Supermarket Type3,4458.1968
FDT24,12.35,Regular,0.185704641,Baking Goods,77.1328,OUT013,1987,High,Tier 3,Supermarket Type1,2239.7512
FDP51,null,Regular,0.149305497,Meat,119.6124,OUT019,1985,Small,Tier 1,Grocery Store,592.562
FDU49,19.5,Regular,0.030688557,Canned,85.754,OUT035,2004,Small,Tier 2,Supermarket Type1,2163.85
FDV16,7.75,Regular,0.082861686,Frozen Foods,32.6558,OUT013,1987,High,Tier 3,Supermarket Type1,679.116
FDQ40,11.1,Regular,0.060302689,Frozen Foods,175.8712,OUT010,1998,null,Tier 3,Grocery Store,175.7712
FDJ57,7.42,Regular,0.036109859,Seafood,186.5582,OUT010,1998,null,Tier 3,Grocery Store,185.7582
FDH44,19.1,Regular,0.025912378,Fruits and Vegetables,146.8418,OUT049,1999,Medium,Tier 1,Supermarket Type1,1765.7016
